id,target_air,target_value,target_phase
f0ecc30d56f3,1,900.0,0
1f68fd4d04a5,1,2900.0,2
0ca21d4ba660,0,26375.0,3
2fc5e190a6bd,0,5675.0,3
81dd6c382d10,1,14025.0,1
ea9e1ff5b927,0,10275.0,2
10ee45497463,0,14150.0,3
4b8efd217ea3,0,825.0,0
1545a82b9547,0,8200.0,3
3d30a0649cfd,1,15025.0,2
2e4707996e62,1,1625.0,1
e56cc3fdcde7,1,1850.0,0
1e24f3b9c207,0,2925.0,1
b533ca11fd2f,1,15800.0,3
ed067b1c053d,0,7050.0,2
eb6d5fcd2ceb,1,37125.0,3
739a5c99ca22,0,6675.0,1
9c71d9737675,0,4050.0,1
ddbcaf9b6e7b,1,21850.0,3
480c1b3cf604,1,16350.0,3
3d272d1a3c49,1,30500.0,3
d28db34d740c,1,2800.0,0
3f42560380ee,1,20000.0,3
49971be7d955,1,4650.0,1
dea0ce8576bc,1,13700.0,1
db2e77c6af5d,1,2800.0,1
8c6d3a5771ba,1,10700.0,3
b3580ab652e9,0,8100.0,1
d04329e31ff7,0,1275.0,1
6fdc91662092,1,2525.0,1
e98e8a4bf4da,1,2375.0,0
67af3379023b,1,2750.0,1
bb8dab36ee6f,0,3125.0,1
89564e63ac7f,0,500.0,3
c3ea60c5d653,0,12650.0,1
d1acb2d0551f,0,3025.0,3
e4419c5d45aa,0,1525.0,1
52ab9116ae80,0,1225.0,1
7bfad4e170c2,0,650.0,1
15a978d3e5fb,0,1725.0,0
7772000e7e3e,0,2950.0,3
e7094a9b0b5f,0,12675.0,3
8a202529624a,0,1600.0,2
845a6420cf6b,1,2750.0,1
5dfc10263281,0,5550.0,0
4f7a2ba8a0b4,0,2950.0,0
fd175851d9c1,0,8175.0,3
27405bb9f595,0,2600.0,3
ed0ad4bc3592,0,850.0,1
64d9a1e242e2,0,4400.0,1
15b444e69c54,1,2475.0,2
777efbe6fbb4,0,2800.0,1
faff28895bc1,1,1250.0,3
0acad2bdf28d,0,5800.0,1
fb49769e8621,0,1700.0,0
f9120c75dd88,1,8875.0,2
198de39a03cb,0,6600.0,0
e2df62f666ad,0,5725.0,3
452bbc5ab7df,0,1075.0,1
4c8d13caef8c,0,100.0,1
11895da76e83,1,11800.0,3
fd5aa13c9e00,0,2225.0,0
6489b6340f0b,0,1750.0,2
db44872f735f,1,1125.0,2
3653be1d1b41,0,2700.0,3
54c4f57f0ab0,1,5850.0,2
5e6d4f43095e,0,2125.0,1
0d2977b63e00,0,1750.0,2
95e88692ccbf,0,13050.0,3
81c30946d646,0,3300.0,1
b2a018f3585e,0,4175.0,1
32b59786927b,1,5250.0,0
ff3599bc1fc3,0,1550.0,0
f1ba600f4a2e,1,43200.0,3
8bae52509681,0,5925.0,3
1b98ed472f27,0,19650.0,1
d00b3963262c,1,6050.0,2
415ca689e502,1,9475.0,3
85d12bdf47e3,1,39550.0,3
504377ae5920,0,2900.0,2
845402f98399,0,48550.0,2
fd7d265f43d2,1,9250.0,1
347a5024be04,1,32475.0,3
a03f1caa5d5d,0,2600.0,0
aef9c3d9c4b4,0,5400.0,1
934995de9158,0,15500.0,2
dda6c2805156,0,21675.0,2
1c1acd15dbf9,1,1150.0,0
f4e850b47ed6,1,2200.0,3
24e94dbf1097,1,6900.0,3
b3e9c6e0f07b,0,500.0,0
28daf74e16cb,0,6200.0,3
42e3223227de,0,13575.0,1
dfec6c2762a7,0,14550.0,2
42919ad13786,0,1850.0,0
4a57b34826aa,0,2675.0,2
6731a507b23b,0,13450.0,3
ccae82dadff1,1,2475.0,0
0bac3d2b1da0,0,12525.0,1
896e4c6eb649,0,775.0,2
970d32fa6a97,0,500.0,1
fbfeb3587e14,0,14175.0,3
98da2252f39a,1,1125.0,1
307b1056fa05,0,17075.0,2
c0778728aa89,0,100.0,0
7bcd6f10b9e9,0,6800.0,2
96d5ca474727,0,20100.0,3
af3fa98199dd,0,0.0,0
a65143d123a6,0,9100.0,3
cd18c030086b,0,600.0,2
17a6a8b45321,0,4450.0,0
10f1e4638897,0,18200.0,2
b3bbe88f4430,1,3025.0,1
1572e35af02e,1,5800.0,1
782792ad79e0,0,3700.0,0
cd778485f4a0,1,4200.0,2
5ba88b49d043,1,19150.0,0
7367f1bdabbe,0,20825.0,3
c157e124c272,0,2200.0,3
1859117d8e0b,0,6950.0,2
4a7bc47ca07e,0,6700.0,1
b946a1bddfe4,0,6550.0,3
e7478526571c,1,10050.0,1
d7d7e295cb3a,0,11875.0,2
20536d721d52,0,3300.0,0
045eee4f9d3c,0,36225.0,3
e6e40288c80d,1,65300.0,3
fd67a349c7f8,1,11775.0,2
9bc0d0343b14,0,1500.0,2
5bfc905de639,0,50.0,0
c7c280a111dc,1,16000.0,3
d49217b9e3d8,1,6450.0,2
2989dc73d234,0,1325.0,3
b4cee93bee6b,0,14900.0,0
d58fb4135762,0,3300.0,1
716b58cf7f02,0,0.0,2
59f3d2a29165,0,15550.0,3
32946851986d,0,8225.0,3
59ef7f8dea2a,1,7975.0,1
0c7389e2465c,1,6600.0,2
f096ba67c3ef,0,31375.0,3
c8dee6b77ea2,0,4575.0,0
0790c8c74ea9,0,12175.0,3
213613118084,0,450.0,0
27d7c6dc0546,0,100.0,0
8e5786c38be4,0,10775.0,3
8c4beff0bae5,0,3300.0,0
cea4c1e09208,0,14000.0,2
616b3079ffac,0,325.0,0
7a724c912730,0,50.0,1
0812dc8fc445,0,5775.0,1
f12e71b38065,1,19200.0,3
3b6967cc51ee,1,2800.0,0
0b1d3efd35d2,0,700.0,1
56977c96f16f,0,250.0,1
a8b8bbb80531,0,4025.0,2
2812eb4f0381,0,3100.0,0
16780d98f442,1,7900.0,0
dbd77e23930a,0,1050.0,3
dc1569c04a5b,0,5325.0,3
ec8b5936fbe5,0,13875.0,2
464ec6c5febd,1,1950.0,0
ba8ef4f943ff,0,2875.0,1
69cdf3242843,1,800.0,0
1bc5c89f1432,1,200.0,0
26169bab70af,1,9500.0,1
64a88e5e1501,0,700.0,0
663a2b99e501,0,350.0,1
41053b177936,0,1650.0,3
25fde6b8996f,0,35275.0,2
9ec598573594,1,17725.0,3
20ddd14da214,0,7875.0,2
fc349304a899,1,2450.0,1
a94daa424e03,0,4050.0,1
00fa362f9ee4,0,3550.0,1
bff139d425be,1,3575.0,2
2354a6cf091a,1,57075.0,3
fcc0c2f7ac54,0,20000.0,2
9dae6ed1bc98,0,5025.0,1
2bf8e3f61dae,0,12525.0,2
8345e39b493c,0,4250.0,2
0f75e5100956,0,550.0,2
1d7cc864a42f,0,15100.0,3
7aaf62a97063,0,2250.0,0
d26075b58355,0,8800.0,3
a4a0aa4ee771,1,500.0,0
60604f6098fe,1,15275.0,2
4ef59107453a,0,6400.0,0
3e7232785b2b,1,950.0,0
ca0bd8a7f5aa,1,15075.0,3
6acd8ca0ade8,0,1800.0,0
5474ac61d234,0,19300.0,3
8af2050cfa7a,0,2050.0,1
230e42ab2347,1,7250.0,0
9348744ea1b7,0,12500.0,0
3627d6fd5937,0,13350.0,3
ebb9e1066091,0,3450.0,0
6be28beda650,0,775.0,2
7019feac072a,1,9600.0,2
13372a198182,0,3075.0,0
0a74cd892840,1,2100.0,1
49b88db62f08,1,3325.0,3
0e1a0e642b94,1,100.0,1
eed792712c30,0,4825.0,1
b049d9247f6d,1,25125.0,2
aa5809b45564,0,5500.0,2
6440a589f911,0,5650.0,3
31f493741228,0,3250.0,0
d25be08d7edf,0,925.0,0
8abfa5b16dbe,0,13425.0,1
99bba03a5924,0,1075.0,3
4220c45ab7ec,0,1400.0,1
d921488f3b5c,1,4450.0,3
cd8e15478b53,1,12400.0,3
38d9fff6bdab,0,7750.0,2
b0317d0509e3,0,975.0,0
d349a7f93750,1,1300.0,3
784ab5610ad2,0,9000.0,2
fa86590a5318,0,19025.0,1
60afa606b5ca,1,3825.0,1
e19de2662109,1,950.0,0
847fa5558eff,0,4325.0,3
46ca68237eee,0,900.0,0
e9fa836e61b2,0,3050.0,1
5f23d5900c7b,0,8475.0,3
fcedcf293ed2,0,8700.0,3
18a523e5e3b9,1,8450.0,3
cf74789369f5,1,925.0,2
222d5d2c5dc9,1,14275.0,2
e141958b367e,0,11600.0,2
f59c0e2ef9e9,1,6125.0,1
14b6c6dbdd12,0,1050.0,2
0ae8b492a795,0,1575.0,2
686d4788c3dd,0,1400.0,0
f1340d7d32cc,0,2200.0,3
645662397690,0,5700.0,3
2fcfcdea7875,1,1850.0,0
dcaf3bd1627e,0,7100.0,2
552c53320bff,0,7425.0,3
22915cbe1a6a,0,700.0,3
ee44057ac849,0,250.0,1
c0d2b2f5e7f0,0,1400.0,0
ce94b2f88c5f,0,1700.0,0
a08613b78acd,1,23075.0,3
ad34e6054409,0,15375.0,2
31844e3e4d92,0,5100.0,3
6d35b4bf33de,0,1675.0,2
047fadc9ac03,1,400.0,1
d778624185b4,0,975.0,3
f2e6d96a51f7,0,2100.0,0
c080786fe274,0,2775.0,1
5a53a0e54108,1,10950.0,3
3fd623f38b42,1,16425.0,1
dd88906d3479,0,2250.0,1
967940eca46d,0,4325.0,3
6bfc25044cbf,1,19300.0,2
b091fb0edb47,0,1325.0,2
33fe9c861c29,1,1800.0,0
35b8759271aa,0,21200.0,1
a93185c8e0d7,0,6675.0,1
16e12691ad24,0,1500.0,2
5b25c9fe22fe,1,1575.0,0
67cd78bdf144,1,4800.0,1
ceded8fc8db0,0,31975.0,2
b24fbf0c50b4,0,150.0,0
18b6ee1faf65,0,50.0,0
a4602dcaf190,0,3200.0,0
fe65d91c3cb9,1,7150.0,3
8eb28e8d34a5,0,200.0,0
ecf95b2b3657,0,4525.0,2
9e12113f2bb5,1,1600.0,0
cd5cda5ddbe0,0,12975.0,2
444d04554c2b,1,4825.0,2
75a94928863c,1,17675.0,0
b34018047366,0,3300.0,0
12b7d3c6e229,0,2100.0,1
1c0293e8cb21,1,1450.0,0
ed1beec349dc,0,23150.0,2
b5ddeb3bdded,0,3575.0,2
8952035f578d,0,50.0,0
781141809f58,0,8750.0,2
64eb692c13cc,1,4800.0,3
7e414313b9b9,1,1200.0,0
2e9055781035,1,1800.0,1
1b23c732f70f,0,6225.0,2
21fa28564e02,1,4100.0,1
dd8f633d8d0b,1,10650.0,2
cbf01e05c440,0,2850.0,0
9c55e5e5d7e3,0,600.0,1
70cb9286e0ff,0,11775.0,2
cb1e74c57416,0,850.0,0
c8e983eb4e57,0,3175.0,2
f65c40d148ee,0,875.0,1
6ae11fafb3d9,1,8200.0,2
2337ca074aff,0,5000.0,2
96876fb4be2b,1,900.0,0
9a58047ddaa4,1,7425.0,2
0a07a987a43d,0,200.0,0
ca36a52af8a0,1,1700.0,0
71f8c2278f35,0,4900.0,1
d2409712f52c,0,950.0,0
51ef1aaeee31,0,150.0,0
10b06798e122,0,23850.0,3
8ad0b35778fe,0,3675.0,2
44470367459e,1,9950.0,1
38e6bbc7cb67,1,22575.0,3
f084a4418cb6,1,1100.0,0
3880b14e318d,1,9425.0,2
dd14e86ebc6d,1,8900.0,3
eec200b80f75,0,59025.0,2
27158bc81af1,0,3625.0,3
c629a8ebff91,1,32900.0,3
9c9f32552e0a,1,11625.0,3
915aa4395771,1,7175.0,3
fdc0ecf59581,0,2400.0,1
b766264a9e08,1,1100.0,0
59c29b41725b,1,2675.0,1
024d04dab0c0,0,6450.0,2
a577ff385baf,0,7200.0,0
3d3d665b4ff8,0,5325.0,3
0fd02d51ff49,0,3400.0,0
4709ed84ddb4,1,3375.0,1
9b865c8a7d51,1,13125.0,3
c898b3457e5c,1,6975.0,3
54de23058127,1,13150.0,0
15f773b8de82,0,21150.0,1
4a0e7c2ec3f9,0,35800.0,3
2161aa3b2087,0,3800.0,1
a6c9ba71969f,0,5600.0,0
bd5b725013ac,1,20550.0,1
a3b1f53c37e1,1,7575.0,1
b2a856d1091d,0,1400.0,2
e2e275f7a954,1,1200.0,0
2b557842bcc5,0,19825.0,2
8a91aefe3e67,0,1800.0,0
fcbf58e4c897,1,7350.0,2
f3868cf625ce,0,3325.0,3
6a714305b9f2,0,4025.0,3
d761d9e6e41a,1,17300.0,2
70a1157f6de5,1,475.0,1
1a3ccf009b49,1,12925.0,2
2a15cb1c36f8,0,1450.0,2
8c8fcde3af9a,1,2875.0,1
6d9531187796,0,2800.0,0
7e6815097a07,0,1325.0,2
cc8f6b0f4fcd,1,8000.0,3
5c30344acc4e,1,1100.0,0
a37a24b2575e,0,575.0,0
a57eee558fca,0,14125.0,3
cb2adafbeb42,1,13600.0,2
92bd6c6a3d87,1,24075.0,2
74e185ecc08d,0,650.0,0
70dec495989e,1,7475.0,3
22e9aa38dae0,1,7650.0,3
e0e66f89b628,0,12700.0,3
c52f2ef5ab63,0,19125.0,2
8dbe2662ee87,1,2550.0,1
f6783fb73655,1,12175.0,0
bbc35825cd8f,0,2675.0,1
dbbd91e362a0,0,3700.0,3
ee4900f83920,1,2125.0,1
f1b8012987cc,0,1575.0,1
1399955f3ecc,1,7350.0,1
8bdc8f6ceb00,0,950.0,0
8c3fe2ad8686,0,3250.0,3
93f449fe497d,1,750.0,0
f1e8c6ce8b66,0,2675.0,2
98f6b086cbb2,0,1700.0,3
d52009c66ee2,1,23500.0,3
6067a1c7c356,0,3325.0,2
5c8fdc001744,0,3400.0,1
447fa88f8568,1,2200.0,0
11583202dc86,0,3700.0,3
815bf1538360,1,200.0,0
d160434d5520,0,1800.0,0
238052910624,0,12675.0,2
5813039b2564,0,1325.0,1
d912a70b2e6d,0,3200.0,0
deee149a2ba9,0,8475.0,3
9f9e1f058b0d,0,475.0,3
e3f86f30174a,1,19875.0,3
11cedcbb3428,0,5850.0,1
f6e9e1ec0b2f,0,1950.0,0
2c8d5412ed47,1,5600.0,1
d4710a76d165,0,1450.0,2
c7a42e7a98d7,0,45200.0,3
10ef86b49584,0,1600.0,2
529eb39f3fee,1,13350.0,3
d157be9af9b9,1,14875.0,2
15ed5395d8fb,1,2175.0,1
b3d1a5ad4673,0,50.0,0
c4ab0b3d50d4,0,3100.0,0
4cc6298cfc7b,1,10150.0,3
ea3b2573b96f,0,4425.0,1
ed5b7bca4b78,0,3250.0,2
605f2f6f1021,0,875.0,1
62d8a8a7c7bc,1,3500.0,2
c94d34359836,1,1200.0,0
46338c61ce2a,1,1200.0,0
f3e8c6a5a607,0,2850.0,1
ef8ba7391a2d,0,1150.0,1
c2ce4a7e3126,0,6700.0,2
d00e0375d526,0,21575.0,3
f02ea3a0ef49,0,8925.0,2
ea3f5ce2e266,1,5400.0,1
e2fb4178df13,0,8075.0,2
c70829d74561,0,14725.0,3
1df4cbd5dfa3,0,15450.0,1
e65f24f648ab,0,21000.0,2
357c10bf2378,1,16425.0,3
935a966f7cb9,0,9800.0,1
c59a3af62cff,1,425.0,0
321b87fd46ba,1,16725.0,1
a0a165456a16,0,1800.0,0
1648bd73992b,0,1200.0,0
932ddbf01d5a,1,1325.0,0
7173552d4df6,0,150.0,1
d15b2b0055b5,0,1000.0,0
a3183a6d3c75,0,7825.0,3
28779afe6396,1,4550.0,2
237c1fa7f9c8,0,1400.0,1
0983536fd7ee,0,50.0,1
276308ef5c0e,0,3350.0,3
96e99758ff06,0,1275.0,3
65d19796e4c6,0,4950.0,2
d55a517f26a9,1,1875.0,0
a1e3f81e6a67,0,50.0,1
0c7462f460a3,1,2300.0,1
946dca940870,0,15475.0,2
dc587ea4dbc1,1,875.0,1
7642eb86828e,0,2850.0,2
630fca2891b1,0,12100.0,1
ec8efa225414,0,4850.0,0
a074668ab576,0,2375.0,2
688573152dc1,1,675.0,0
7ce02cbc6908,1,10150.0,3
5a7f2ed28992,0,650.0,1
0a29654e1491,0,1675.0,0
b408187bae50,1,26325.0,1
5af8ead5db4f,0,1400.0,0
ec65915020bc,0,8600.0,3
25d20068d3a9,1,3300.0,0
b316f6ed6ab7,1,22250.0,2
e1bf243e6383,1,11050.0,2
5a201ded715e,1,20975.0,2
ef11222cf92f,0,3175.0,2
6639c84d8d63,0,6850.0,3
9f6579c52011,0,7200.0,3
827a6e1fdfee,0,34650.0,3
c5a892ab53dc,0,9450.0,0
a1ce167d5d2c,1,19675.0,2
2af655a342ed,1,10950.0,2
a04b3766eab2,0,2625.0,3
052d60544178,0,4050.0,2
3671b20dae15,1,5475.0,0
0d2642cb810d,0,21925.0,1
05cc48383abd,1,1500.0,0
7d745b86da94,1,15100.0,2
352367ca6100,1,6875.0,1
2449787afd3b,0,300.0,0
834cf49add43,1,11900.0,0
51a8f4d8af59,0,675.0,3
59bfe0937d74,1,19075.0,2
14b29c0f8dc4,0,1900.0,0
20cb3a701dc7,0,2300.0,3
d89ea4ef4a09,0,1975.0,1
b496c3a25b1e,1,1800.0,0
70e4993698a3,0,1975.0,0
b7ab796740e8,0,7400.0,3
937045febc7a,1,1575.0,0
4b4035d5b9d9,0,5550.0,1
ca60bf490d71,0,9850.0,2
9d8f99937e7f,1,1000.0,0
d562a0d06321,0,225.0,3
328a65853273,1,6875.0,1
8d639ef9a3fb,1,22050.0,2
85b8b1f0031b,1,4725.0,1
6130dcde4f1f,0,500.0,3
78c22e27a691,0,26875.0,2
7c8884bea5b7,1,6050.0,0
f56b375f0e4c,0,8325.0,2
d6cb25e96909,0,2075.0,3
cf51432a9f26,0,5925.0,3
8262a3b1f325,1,2325.0,1
70ef99c117c6,1,825.0,0
503bccc78700,0,13225.0,2
7733bdd40cf0,1,1450.0,1
c40128e4e2e0,1,9650.0,2
46a1b3b27814,1,7950.0,3
f2a33253d0ac,1,1000.0,0
23fecc0114ae,0,350.0,2
58b949a9ef2f,1,12125.0,2
5670570e9228,0,8675.0,1
d00384edb522,0,800.0,0
0b705abfee84,0,39100.0,2
398344aa9395,0,11375.0,2
f7eac3389e35,0,4050.0,3
2b659f338ea6,0,4525.0,2
83bee3ac0e98,1,6575.0,1
a487f528c551,0,6400.0,2
083b8c752538,0,11450.0,2
d2cc49c88cf4,0,27575.0,3
5147d00f751c,0,6925.0,2
b2032349625c,0,3850.0,1
75cdaefa1476,0,3725.0,1
adfcdc996e74,1,4900.0,2
5e2cee18f9b6,0,4125.0,1
44f33167de52,0,15775.0,2
497b07b296f9,1,5875.0,1
e931a856c500,0,3300.0,0
5c06a86e46bc,1,9450.0,0
3ce0b145bc29,0,1100.0,1
c5b5056c028b,1,2625.0,3
383977122eb2,1,29800.0,3
a2711014c515,0,1125.0,2
4fbca2700292,1,425.0,1
462fc8c743b0,0,1500.0,1
76b79f5b4cf2,1,30750.0,3
3285fc1f85dc,1,9225.0,2
028b844aa361,0,3000.0,2
c9eeaafdab08,0,1375.0,1
7bb21d02a231,0,5600.0,3
bd5e7b4ccf91,1,4075.0,2
f4b0650a6780,1,1825.0,2
7430916c392f,0,300.0,2
1e2f03b69b70,0,4500.0,2
488d2f69944d,1,1525.0,1
07d185ccc6ee,0,7475.0,2
b9cec0d2d63e,0,1900.0,1
433bcb63a0fc,0,3425.0,3
4bff738ec5c5,1,3875.0,3
57b1234ea9e6,1,1950.0,0
6a4787b5e4e9,0,1025.0,0
7e5168b632ae,0,1750.0,1
fba0107bf101,0,850.0,0
844174adeefb,1,8475.0,3
db6a35d2942e,0,550.0,1
2598811d825e,1,16400.0,1
95c7100587be,0,6850.0,3
e172b7a0d874,0,9175.0,3
154655b6e8e9,1,1500.0,0
9b8dfb4cc492,0,0.0,0
c482bdc598e8,1,3550.0,0
9c6144a25def,0,4075.0,1
a3c7b5be975b,0,3850.0,3
bddf1d75dcd1,0,1200.0,2
e0744d0fa29a,1,1750.0,1
ce03fbdd606d,0,350.0,1
4e4351df5461,0,8050.0,2
9b6c50584e0e,1,4775.0,3
9e06988fcb5d,0,200.0,0
749616e17964,0,3200.0,2
36128fabeb4b,1,6125.0,2
13c0730fa4c5,0,350.0,2
25f176e428cf,0,3300.0,2
eda033c47d47,0,7675.0,1
3b83d105a4a7,1,3600.0,2
d0a0e244007a,0,6650.0,1
c2de3a007356,0,9125.0,1
d9d11116d1e4,0,5225.0,2
e73fd82e2683,0,11000.0,0
d1edd05d2098,0,5475.0,1
6930d96f006b,0,12925.0,3
4dc742de69ae,0,1700.0,2
209aaae26635,0,850.0,0
78aa76717b27,1,19600.0,2
65c1cd1a5d58,0,7825.0,3
a0d6901785cd,0,2625.0,0
2d0e2d644032,1,18825.0,2
8a1603001125,1,9300.0,1
619eecf6e583,1,11625.0,1
1e175323cc40,0,8650.0,2
d90e72a8bc73,0,2150.0,1
881b07484cc5,0,200.0,0
02fe5cc5d700,0,4325.0,2
30c57acbb672,1,2850.0,2
8616a5c8a28a,0,1650.0,0
96d424b1eb82,1,4725.0,0
012476145764,0,3850.0,3
308d71b7ebf9,0,2850.0,2
58747c66a0a8,0,10825.0,2
6f21753a0c4a,0,10575.0,1
9361a3e9baf0,1,4950.0,3
c2611c8e3fa6,1,6275.0,3
4c428ba35a99,1,26225.0,1
8da60657c758,0,3825.0,2
554c139c2d04,0,1175.0,2
e1269b050456,1,8125.0,1
d67ca5592fcf,1,5400.0,2
da171bc83f63,1,21925.0,3
380e8c012a4a,1,2525.0,3
3dd721bdf2f3,0,1200.0,2
2fedc2b38786,0,1475.0,3
88d8e92fa7c1,0,11050.0,3
108ad8afc24e,0,1000.0,0
6a851781a7ea,0,850.0,0
ded06773718e,0,2125.0,1
9abd29223733,0,1600.0,0
ed360ab3cb7b,0,38975.0,3
1ba73d7b9be2,0,600.0,0
1589e5bc41da,1,1100.0,0
e096d42398fe,1,15100.0,2
c90c1f472d17,0,4275.0,3
f245b76bcb07,0,2400.0,2
f6786821d156,0,3500.0,3
19177f193174,1,1125.0,1
d1420482df6c,1,3250.0,0
43503a188784,0,1950.0,1
c9c475f3e077,1,4025.0,3
c2bde531b8ef,1,1775.0,0
eb40e830f055,0,2400.0,3
e711094701c1,0,3500.0,0
c0e484101edf,0,14350.0,2
daff68b33e47,1,1225.0,0
bd8c4fb626cd,1,1825.0,0
db65b835eebb,0,2200.0,2
c1d58dfaafff,1,2975.0,2
dbb3e8957543,1,11625.0,2
4bb5c45959df,0,300.0,1
8e802e7f1ce2,0,2400.0,3
bbcb0f9f9554,0,625.0,2
637bb2c79a1d,0,2075.0,3
e739645d6149,0,9150.0,2
e350346de716,0,2100.0,1
5f4e19f338eb,0,7575.0,3
3e8e157cc23a,1,2000.0,0
f4f9f2fe675e,0,32675.0,3
1525d343215e,0,10500.0,1
89695ae32b95,0,3100.0,2
0a1c79523a10,0,3600.0,2
0475d8187166,0,3475.0,2
eeea1b6a69bb,1,13175.0,2
2c3d84792795,0,950.0,2
3746edf52efa,0,2025.0,3
aa5d79e17f4b,1,3800.0,1
bb58f5bfeae9,0,4900.0,1
039172013961,0,16325.0,3
135422fa3516,0,150.0,0
203d55c5019c,1,3675.0,1
039aec9da401,0,2200.0,0
80e57d6dcc61,0,6100.0,2
a5fb10463fd2,0,11775.0,2
5408f4b8c607,0,11200.0,3
1e4feb490245,1,6675.0,3
22c993373d1d,0,600.0,0
39f0e5d6bd09,0,250.0,2
1817f7c0653b,0,5325.0,3
aae769a28212,1,1300.0,1
26f28dbccaef,0,8275.0,3
feddb126bdfc,0,25175.0,3
b19eb9526586,0,9000.0,3
505460b880fe,1,8050.0,1
df0ebe7652fc,0,7825.0,2
743c43c31a31,0,23075.0,2
56d142d6c133,0,4075.0,2
eb032982500b,1,6425.0,2
cae9f5729aef,0,10950.0,2
3a1aefdae01c,0,275.0,0
b5a5608d0a0a,0,3100.0,0
835f511e9683,0,850.0,1
4878b0878dec,1,4125.0,2
6031c66bde3f,1,14125.0,1
74e47faf7237,1,7125.0,3
601a14845f38,1,22825.0,3
191d798ee760,1,42800.0,3
ccc6ce77361c,0,775.0,1
92b1674dc29e,0,9425.0,3
fd104299b749,0,1925.0,2
95282a629914,0,2550.0,2
4cd62dd7df36,0,550.0,0
09e2aebeb0e4,1,1200.0,0
324349e3a18a,0,10275.0,3
44e630a520ce,0,10075.0,2
fa02693b0107,1,3800.0,1
fa5a9550bd1e,0,2250.0,3
9dfe8be8de9b,0,1575.0,3
3592c1e28ad1,0,4150.0,1
b4728d0c0af0,1,59875.0,2
2572aa4c8ef0,1,2700.0,1
c24f016f9d60,1,1725.0,0
0a70ce56b921,0,1150.0,0
8992509619da,0,100.0,0
0349d0a0faf2,0,15400.0,1
eba2dd85b909,1,4750.0,2
13f18ce7969a,0,5600.0,0
60876c0f0318,1,1700.0,2
a467f776bb31,1,27500.0,3
7bbb1895cb18,1,11750.0,3
0c8e2569190b,1,1175.0,1
d01ddae4c428,1,27950.0,2
bc3da2e39657,1,3100.0,1
5b70f2820690,1,1200.0,0
5f8712d6b6b1,0,2700.0,1
25e431893413,1,1000.0,0
bb0c6b07e324,1,8800.0,3
1d3cb77d8f25,1,10100.0,3
329ec168ecde,0,2925.0,2
cc53a2a8bff0,1,26000.0,3
a5179e6fd018,1,4750.0,2
9c794e48d2a8,0,100.0,2
0081fc099ffb,1,1475.0,0
893e84eca8ba,0,1650.0,1
91ff959c4135,1,22125.0,3
ff93a77ef38e,0,3100.0,1
31b3c0a7093e,0,10100.0,2
c1a3c8ca818e,0,4175.0,1
0b997ac5e885,0,8525.0,2
79ed7fdd1df9,0,100.0,1
541714b2d882,1,2550.0,2
d10598c3628f,0,1675.0,2
a2d78b35a405,1,1725.0,3
764c1d01d7a6,1,1600.0,1
ccebae184624,0,1725.0,0
a47f5528378a,1,25300.0,0
55e10d610bef,0,350.0,0
550f4c6d8ab4,0,3975.0,2
1cf879dcbd9b,0,1800.0,2
4cd2134b8f00,0,2175.0,1
20226abbf07d,0,4200.0,2
edfe50434cb4,0,7100.0,3
92223a99ec99,0,550.0,2
c6f4958c757c,0,5450.0,2
1e53d9cebf52,0,4275.0,2
2f0f2d3b91e5,0,900.0,0
352a22661092,0,2400.0,0
cf8a4412ffe7,0,1125.0,1
f12c8cc6288f,0,11900.0,1
bab94ecccb0e,0,3775.0,0
664a4a421f1f,0,1200.0,3
d9df336232db,0,100.0,1
e7223b678359,1,3625.0,3
0305776a2bcd,0,350.0,1
b47c577aaf84,1,1850.0,0
f6bdc25c5dbc,0,13875.0,2
f1fcdefc011e,1,5775.0,1
361efae09b53,1,20775.0,2
b3c245b6b110,0,1650.0,1
b3590d9803e6,1,1200.0,0
51953b976a0a,0,1125.0,3
959e442e14a8,0,14425.0,2
5d6f9a3af6bb,1,1500.0,1
cfa8f8e59cff,0,8225.0,2
3aab808c4196,0,28100.0,3
d2ac135b5a9a,0,1700.0,0
3ae598cc653d,1,10025.0,2
553a439c5b19,0,25350.0,2
246028289684,1,7075.0,3
39de32e1669b,1,2300.0,1
d49635302fc9,0,4225.0,1
dc962eb4dffd,0,9000.0,3
5b0391079a45,0,10550.0,2
f0004686cef1,0,1250.0,1
9b8b52b68149,0,6275.0,2
854a5ae8da54,1,900.0,1
0d4f6dcb72a6,1,42775.0,2
bfb920ca25af,0,8100.0,3
c7e5f41addea,1,13500.0,1
1b9ba0090150,0,9675.0,3
9c773b7de252,1,5100.0,1
93ca39db9157,0,5450.0,2
1c9e9adad945,1,39550.0,2
9dbc7530738c,1,22575.0,2
00f768e6fcf4,0,6775.0,3
f583b7e0bc53,0,2600.0,0
c09376ca7bca,0,6100.0,2
ce3df6ce669e,0,32025.0,3
4823848c9fac,0,13850.0,1
90ec30125dad,0,300.0,0
c04370c5b37a,1,3550.0,1
c6a485a0d132,0,6000.0,1
686c55b6d03d,0,3300.0,3
b4eb0159d384,1,1100.0,0
5b182cf37f55,0,100.0,1
286bb3cdcf66,0,100.0,1
157a97425962,1,1425.0,1
be6fb2aefeb4,1,1300.0,0
9be0f1705fdb,1,2350.0,1
5c519ff18dc7,1,7700.0,2
47a0de32f702,0,24150.0,3
81abd191ae53,0,1400.0,0
76aa258ec9ed,1,15800.0,2
